model,formation_month,holding_month,decile,n,mean_return
lightgbm,2019-02,2019-03,5,340,0.10129461136312096
lightgbm,2019-02,2019-03,6,340,0.10327459296804958
lightgbm,2019-02,2019-03,7,340,0.12238801275051066
lightgbm,2019-02,2019-03,8,340,0.1148075800896356
lightgbm,2019-02,2019-03,9,340,0.1102728252507607
lightgbm,2019-02,2019-03,10,340,0.1121464181781854
lightgbm,2019-03,2019-04,1,341,-0.056514858621510664
lightgbm,2019-03,2019-04,2,341,-0.05101691041620454
lightgbm,2019-03,2019-04,3,341,-0.045120732485882546
lightgbm,2019-03,2019-04,4,341,-0.04409294126935726
lightgbm,2019-03,2019-04,5,341,-0.03473770045160357
lightgbm,2019-03,2019-04,6,341,-0.03635851680497764
lightgbm,2019-03,2019-04,7,341,-0.029945842290097262
lightgbm,2019-03,2019-04,8,341,-0.026428634583935504
lightgbm,2019-03,2019-04,9,341,-0.024295783707579816
lightgbm,2019-03,2019-04,10,341,-0.02872011100612795
lightgbm,2019-04,2019-05,1,342,-0.08690443196942588
lightgbm,2019-04,2019-05,2,342,-0.058781318117158386
lightgbm,2019-04,2019-05,3,343,-0.05966442114758208
lightgbm,2019-04,2019-05,4,342,-0.05228663709367937
lightgbm,2019-04,2019-05,5,343,-0.06361988518179329
lightgbm,2019-04,2019-05,6,342,-0.04944529681937856
lightgbm,2019-04,2019-05,7,342,-0.049052766543243864
lightgbm,2019-04,2019-05,8,343,-0.038822825146281624
lightgbm,2019-04,2019-05,9,342,-0.021224096000182435
lightgbm,2019-04,2019-05,10,343,-0.01636900905014971
lightgbm,2019-05,2019-06,1,337,-0.024136349768618257
lightgbm,2019-05,2019-06,2,338,0.01475612391748561
lightgbm,2019-05,2019-06,3,338,0.01592673030487998
lightgbm,2019-05,2019-06,4,337,0.014445415060722267
lightgbm,2019-05,2019-06,5,338,0.01720442956397283
lightgbm,2019-05,2019-06,6,338,0.005892436950597773
lightgbm,2019-05,2019-06,7,337,0.00587416942306158
lightgbm,2019-05,2019-06,8,338,0.009793668535168323
lightgbm,2019-05,2019-06,9,338,0.014191529034761454
lightgbm,2019-05,2019-06,10,338,0.022972220523247343
lightgbm,2019-06,2019-07,1,338,-0.05355197243639824
lightgbm,2019-06,2019-07,2,338,-0.021133329719287195
lightgbm,2019-06,2019-07,3,338,-0.011875217338750207
lightgbm,2019-06,2019-07,4,338,-0.008210452254115418
lightgbm,2019-06,2019-07,5,339,-0.008827386517812666
lightgbm,2019-06,2019-07,6,338,-0.019617318735750407
lightgbm,2019-06,2019-07,7,338,-0.017937167887918274
lightgbm,2019-06,2019-07,8,338,-0.014724885914057921
lightgbm,2019-06,2019-07,9,338,-0.009756168900320723
lightgbm,2019-06,2019-07,10,339,0.005176434872564387
lightgbm,2019-07,2019-08,1,338,0.006686651154464542
lightgbm,2019-07,2019-08,2,339,-0.0030269439087535076
lightgbm,2019-07,2019-08,3,338,-0.008680502637849655
lightgbm,2019-07,2019-08,4,339,-0.01061960016253753
lightgbm,2019-07,2019-08,5,338,-0.01633314608925758
lightgbm,2019-07,2019-08,6,339,-0.018899508288904895
lightgbm,2019-07,2019-08,7,338,-0.017691262634442515
lightgbm,2019-07,2019-08,8,339,-0.01845801584885722
lightgbm,2019-07,2019-08,9,338,-0.014988563041635572
lightgbm,2019-07,2019-08,10,339,-0.014085909031729765
lightgbm,2019-08,2019-09,1,339,0.003963637007176545
lightgbm,2019-08,2019-09,2,339,0.00901119064242617
lightgbm,2019-08,2019-09,3,339,0.013419456989028813
lightgbm,2019-08,2019-09,4,339,0.005349324365822688
lightgbm,2019-08,2019-09,5,339,0.009282589274959303
lightgbm,2019-08,2019-09,6,339,0.010246843019456596
lightgbm,2019-08,2019-09,7,339,0.01600517771325197
lightgbm,2019-08,2019-09,8,339,0.021963320479502536
lightgbm,2019-08,2019-09,9,339,0.0273309055596
lightgbm,2019-08,2019-09,10,340,0.029641193790921123
lightgbm,2019-09,2019-10,1,339,-0.021224210348037037
lightgbm,2019-09,2019-10,2,340,-0.005432560385859244
lightgbm,2019-09,2019-10,3,340,-0.0014716620756656696
lightgbm,2019-09,2019-10,4,340,0.001954897304703305
lightgbm,2019-09,2019-10,5,340,0.005629237787736294
lightgbm,2019-09,2019-10,6,340,0.0037884942689848174
lightgbm,2019-09,2019-10,7,340,0.0017851045830471158
lightgbm,2019-09,2019-10,8,340,0.0013379477555904968
lightgbm,2019-09,2019-10,9,340,-0.0017074790352335828
lightgbm,2019-09,2019-10,10,340,0.006027684474659393
lightgbm,2019-10,2019-11,1,340,-0.04008305448037307
lightgbm,2019-10,2019-11,2,341,-0.016522701811795725
lightgbm,2019-10,2019-11,3,340,-0.018581884198923676
lightgbm,2019-10,2019-11,4,341,-0.012034123398439655
lightgbm,2019-10,2019-11,5,341,-0.016169276051784417
lightgbm,2019-10,2019-11,6,340,-0.02397999472429737
lightgbm,2019-10,2019-11,7,341,-0.01535782984307143
lightgbm,2019-10,2019-11,8,340,-0.025095103201018605
lightgbm,2019-10,2019-11,9,341,-0.029755867579488705
lightgbm,2019-10,2019-11,10,341,-0.02417257095272015
lightgbm,2019-11,2019-12,1,340,0.09444258662848858
lightgbm,2019-11,2019-12,2,341,0.08079982927971759
lightgbm,2019-11,2019-12,3,341,0.0836716560275976
lightgbm,2019-11,2019-12,4,341,0.07966729580609329
lightgbm,2019-11,2019-12,5,341,0.07569865294152811
lightgbm,2019-11,2019-12,6,340,0.07515188684583127
lightgbm,2019-11,2019-12,7,341,0.07814089211943707
lightgbm,2019-11,2019-12,8,341,0.07686764861479671
lightgbm,2019-11,2019-12,9,341,0.08829987030653606
lightgbm,2019-11,2019-12,10,341,0.09170404289898376
lightgbm,2019-12,2020-01,1,341,0.04768899031278305
lightgbm,2019-12,2020-01,2,342,0.02122504537438616
lightgbm,2019-12,2020-01,3,341,0.005714370805478206
lightgbm,2019-12,2020-01,4,342,-0.0015976472721875726
lightgbm,2019-12,2020-01,5,342,-0.0038524202353407365
lightgbm,2019-12,2020-01,6,341,-0.0065219889810006915
lightgbm,2019-12,2020-01,7,342,0.001948608245091592
lightgbm,2019-12,2020-01,8,341,-0.001583624547083621
lightgbm,2019-12,2020-01,9,342,-0.002225867642047555
lightgbm,2019-12,2020-01,10,342,-0.013924692141171134
lightgbm,2020-01,2020-02,1,342,0.051757690027810624
lightgbm,2020-01,2020-02,2,343,0.022929184309573497
lightgbm,2020-01,2020-02,3,342,0.013432170124959425
lightgbm,2020-01,2020-02,4,343,-0.0007146828193751013
lightgbm,2020-01,2020-02,5,342,-0.003267119249643415
lightgbm,2020-01,2020-02,6,343,-0.007080481131382162
lightgbm,2020-01,2020-02,7,342,-0.015330315548939244
lightgbm,2020-01,2020-02,8,343,-0.008998748147068065
lightgbm,2020-01,2020-02,9,342,-0.010986121851024818
lightgbm,2020-01,2020-02,10,343,-0.02243178262330039
lightgbm,2020-02,2020-03,1,343,-0.11564488110632264
lightgbm,2020-02,2020-03,2,343,-0.09031819757886342
lightgbm,2020-02,2020-03,3,343,-0.05956010170335976
lightgbm,2020-02,2020-03,4,344,-0.052892209350889834
lightgbm,2020-02,2020-03,5,343,-0.04537296726530262
lightgbm,2020-02,2020-03,6,343,-0.024946333969242042
lightgbm,2020-02,2020-03,7,344,-0.018922641810922926
lightgbm,2020-02,2020-03,8,343,-0.003481262140237928
lightgbm,2020-02,2020-03,9,343,0.020919547975331382
lightgbm,2020-02,2020-03,10,344,0.01280191724160294
lightgbm,2020-03,2020-04,1,344,0.0023236362264032746
lightgbm,2020-03,2020-04,2,344,0.03713297057896995
lightgbm,2020-03,2020-04,3,345,0.03478678528251475
lightgbm,2020-03,2020-04,4,344,0.03301345033729158
lightgbm,2020-03,2020-04,5,345,0.028699360543819788
lightgbm,2020-03,2020-04,6,344,0.03904820846617481
lightgbm,2020-03,2020-04,7,344,0.016183711597346887
lightgbm,2020-03,2020-04,8,345,0.019924130262683328
lightgbm,2020-03,2020-04,9,344,0.018604664230899817
lightgbm,2020-03,2020-04,10,345,-0.00025979400928095777
lightgbm,2020-04,2020-05,1,345,-0.003419675432557156
lightgbm,2020-04,2020-05,2,346,0.015278697932536214
lightgbm,2020-04,2020-05,3,346,0.010569253407314598
lightgbm,2020-04,2020-05,4,345,0.014419390308324658
lightgbm,2020-04,2020-05,5,346,0.015539534005325269
lightgbm,2020-04,2020-05,6,346,0.02767511926052841
lightgbm,2020-04,2020-05,7,345,0.02941414497977773
lightgbm,2020-04,2020-05,8,346,0.035071072072398055
lightgbm,2020-04,2020-05,9,346,0.031050348561995015
lightgbm,2020-04,2020-05,10,346,0.026615918085658854
lightgbm,2020-05,2020-06,1,340,0.07997028938135463
lightgbm,2020-05,2020-06,2,340,0.0896980883662858
lightgbm,2020-05,2020-06,3,340,0.08604538195481103
lightgbm,2020-05,2020-06,4,341,0.07470219650526036
lightgbm,2020-05,2020-06,5,340,0.0730894514340273
lightgbm,2020-05,2020-06,6,340,0.056896359457747674
lightgbm,2020-05,2020-06,7,341,0.06923226889636777
lightgbm,2020-05,2020-06,8,340,0.054822902756245344
lightgbm,2020-05,2020-06,9,340,0.05477872283252064
lightgbm,2020-05,2020-06,10,341,0.05337263726053004
lightgbm,2020-06,2020-07,1,341,0.11600455116493236
lightgbm,2020-06,2020-07,2,342,0.11133308531599265
lightgbm,2020-06,2020-07,3,342,0.14254239889140197
lightgbm,2020-06,2020-07,4,341,0.1535970474322195
lightgbm,2020-06,2020-07,5,342,0.14435541864798135
lightgbm,2020-06,2020-07,6,342,0.1470821610518675
lightgbm,2020-06,2020-07,7,341,0.15930409827009623
lightgbm,2020-06,2020-07,8,342,0.14972057471048156
lightgbm,2020-06,2020-07,9,342,0.1408738549374101
lightgbm,2020-06,2020-07,10,342,0.1371624375785597
lightgbm,2020-07,2020-08,1,343,-0.010014669277507195
lightgbm,2020-07,2020-08,2,344,0.009056718108294793
lightgbm,2020-07,2020-08,3,344,0.02061244887846145
lightgbm,2020-07,2020-08,4,344,0.026027092852169732
lightgbm,2020-07,2020-08,5,344,0.04878486275865974
lightgbm,2020-07,2020-08,6,344,0.03498288996009003
lightgbm,2020-07,2020-08,7,344,0.04941289314296982
lightgbm,2020-07,2020-08,8,344,0.0486650727949852
lightgbm,2020-07,2020-08,9,344,0.06326380958119762
lightgbm,2020-07,2020-08,10,344,0.06769437001215
lightgbm,2020-08,2020-09,1,344,-0.06905690744361023
lightgbm,2020-08,2020-09,2,345,-0.06902555836885703
lightgbm,2020-08,2020-09,3,345,-0.07324830820878016
lightgbm,2020-08,2020-09,4,344,-0.06349510873247273
lightgbm,2020-08,2020-09,5,345,-0.07339660010261308
lightgbm,2020-08,2020-09,6,345,-0.07223661917663252
lightgbm,2020-08,2020-09,7,344,-0.06623411970815375
lightgbm,2020-08,2020-09,8,345,-0.06932777240735727
lightgbm,2020-08,2020-09,9,345,-0.059225632424121925
lightgbm,2020-08,2020-09,10,345,-0.07398197596092518
lightgbm,2020-09,2020-10,1,345,0.03828135279132104
lightgbm,2020-09,2020-10,2,346,-0.0018868029036133032
lightgbm,2020-09,2020-10,3,345,0.00034023005415399977
lightgbm,2020-09,2020-10,4,346,-0.007752200098756595
lightgbm,2020-09,2020-10,5,345,-0.010641863633884984
lightgbm,2020-09,2020-10,6,346,-0.006679697933140544
lightgbm,2020-09,2020-10,7,345,-0.0018231576010670747
lightgbm,2020-09,2020-10,8,346,-0.004387618116873516
lightgbm,2020-09,2020-10,9,345,0.003032273686030971
lightgbm,2020-09,2020-10,10,346,0.011752552057273656
lightgbm,2020-10,2020-11,1,346,-0.024254933228864066
lightgbm,2020-10,2020-11,2,346,0.01672802014620964
lightgbm,2020-10,2020-11,3,347,0.03306468122633604
lightgbm,2020-10,2020-11,4,346,0.03460513106254385
lightgbm,2020-10,2020-11,5,347,0.03733298388486633
lightgbm,2020-10,2020-11,6,346,0.03758282122284514
lightgbm,2020-10,2020-11,7,346,0.0350693107370729
lightgbm,2020-10,2020-11,8,347,0.042508670014289734
lightgbm,2020-10,2020-11,9,346,0.042387770453047514
lightgbm,2020-10,2020-11,10,347,0.044281015932470406
lightgbm,2020-11,2020-12,1,349,0.004686553688751781
lightgbm,2020-11,2020-12,2,350,-0.008390544328883287
lightgbm,2020-11,2020-12,3,350,-0.016682318867892922
lightgbm,2020-11,2020-12,4,350,-0.014814446193757266
lightgbm,2020-11,2020-12,5,350,-0.021659578042504388
lightgbm,2020-11,2020-12,6,350,-0.030223379615662366
lightgbm,2020-11,2020-12,7,350,-0.03937449021229788
lightgbm,2020-11,2020-12,8,350,-0.06776139652436307
lightgbm,2020-11,2020-12,9,350,-0.05030459111559346
lightgbm,2020-11,2020-12,10,350,-0.06947615708491348
lightgbm,2020-12,2021-01,1,352,-0.1041198943634465
lightgbm,2020-12,2021-01,2,353,-0.0500404641589186
lightgbm,2020-12,2021-01,3,353,-0.05807817385080847
lightgbm,2020-12,2021-01,4,352,-0.05107797827365699
lightgbm,2020-12,2021-01,5,353,-0.0486812023787402
lightgbm,2020-12,2021-01,6,353,-0.05061371683458708
lightgbm,2020-12,2021-01,7,352,-0.05840123100067813
lightgbm,2020-12,2021-01,8,353,-0.08157965757989608
lightgbm,2020-12,2021-01,9,353,-0.08480655724474517
lightgbm,2020-12,2021-01,10,353,-0.08649737789888408
lightgbm,2021-01,2021-02,1,354,-0.00933756441514831
lightgbm,2021-01,2021-02,2,355,0.017283791382531808
lightgbm,2021-01,2021-02,3,354,0.026826544693847938
lightgbm,2021-01,2021-02,4,355,0.03108655822604448
lightgbm,2021-01,2021-02,5,354,0.054145489668438705
lightgbm,2021-01,2021-02,6,355,0.026838402528806756
lightgbm,2021-01,2021-02,7,354,0.044080396622576914
lightgbm,2021-01,2021-02,8,355,0.04540896414657191
lightgbm,2021-01,2021-02,9,354,0.05062867018296589
lightgbm,2021-01,2021-02,10,355,0.04609164539769402
lightgbm,2021-02,2021-03,1,356,-0.025883626605514406
lightgbm,2021-02,2021-03,2,356,-0.010498284717811982
lightgbm,2021-02,2021-03,3,356,0.01199140244149064
lightgbm,2021-02,2021-03,4,357,0.02126254714812476
lightgbm,2021-02,2021-03,5,356,0.011760086949374212
lightgbm,2021-02,2021-03,6,356,0.02261463622647933
lightgbm,2021-02,2021-03,7,357,0.02010825948141726
lightgbm,2021-02,2021-03,8,356,0.041436821669457544
lightgbm,2021-02,2021-03,9,356,0.027900296255093528
lightgbm,2021-02,2021-03,10,357,0.031656048064549566
lightgbm,2021-03,2021-04,1,358,-0.0072909501489276905
lightgbm,2021-03,2021-04,2,358,-0.0036623956153606523
